========================================
Citation:
Pierre, JP, Dashtian, H, &amp; Young, MH. Texas Soil Observation Network (TxSON).
File Created/Processed: 2026-02-24 15:29:22
========================================
Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2014-11-19 06:00:00,0.00,0.314,0.251,0.170,0.092,5.79,7.59,10.41,14.42,0
2014-11-19 07:00:00,0.00,0.314,0.250,0.170,0.092,5.52,7.31,10.19,14.42,0
2014-11-19 08:00:00,0.00,0.313,0.249,0.169,0.092,5.24,7.04,9.96,14.41,0
2014-11-19 09:00:00,0.00,0.312,0.249,0.169,0.092,5.06,6.79,9.74,14.40,0
2014-11-19 10:00:00,0.00,0.312,0.249,0.169,0.092,5.09,6.62,9.55,14.37,0
2014-11-19 11:00:00,0.00,0.313,0.249,0.169,0.092,6.06,6.72,9.37,14.34,0
2014-11-19 12:00:00,0.00,0.316,0.250,0.169,0.092,8.55,7.54,9.27,14.31,0
2014-11-19 13:00:00,0.00,0.320,0.252,0.169,0.092,11.38,9.03,9.36,14.27,0
2014-11-19 14:00:00,0.00,0.324,0.254,0.169,0.092,14.15,10.78,9.68,14.23,0
2014-11-19 15:00:00,0.00,0.327,0.257,0.169,0.092,16.45,12.57,10.21,14.19,0
2014-11-19 16:00:00,0.00,0.329,0.259,0.169,0.092,17.55,14.07,10.88,14.15,0
2014-11-19 17:00:00,0.00,0.330,0.261,0.170,0.092,17.60,14.79,11.61,14.11,0
2014-11-19 18:00:00,0.00,0.331,0.262,0.170,0.092,17.68,15.31,12.25,14.07,0
2014-11-19 19:00:00,0.00,0.329,0.262,0.170,0.092,16.34,15.29,12.77,14.04,0
2014-11-19 20:00:00,0.00,0.327,0.261,0.170,0.092,14.91,14.78,13.13,14.04,0
2014-11-19 21:00:00,0.00,0.326,0.260,0.170,0.092,13.74,14.13,13.30,14.04,0
2014-11-19 22:00:00,0.00,0.324,0.259,0.170,0.092,12.81,13.50,13.32,14.05,0
2014-11-19 23:00:00,0.00,0.323,0.258,0.170,0.092,11.99,12.92,13.24,14.08,0
2014-11-20 00:00:00,0.00,0.322,0.258,0.170,0.092,11.24,12.36,13.12,14.11,0
2014-11-20 01:00:00,0.00,0.321,0.256,0.170,0.092,10.59,11.85,12.93,14.16,0
2014-11-20 02:00:00,0.00,0.320,0.256,0.170,0.092,10.04,11.35,12.73,14.21,0
2014-11-20 03:00:00,0.00,0.319,0.255,0.170,0.092,9.58,10.93,12.52,14.25,0
2014-11-20 04:00:00,0.00,0.319,0.254,0.170,0.092,9.25,10.57,12.30,14.29,0
2014-11-20 05:00:00,0.00,0.318,0.254,0.169,0.092,8.97,10.26,12.09,14.33,0
2014-11-20 06:00:00,0.00,0.317,0.254,0.169,0.092,8.72,10.00,11.90,14.36,0
2014-11-20 07:00:00,0.00,0.317,0.253,0.169,0.092,8.53,9.76,11.71,14.38,0
2014-11-20 08:00:00,0.00,0.317,0.253,0.169,0.091,8.64,9.63,11.54,14.40,0
2014-11-20 09:00:00,0.00,0.317,0.253,0.169,0.091,8.93,9.65,11.39,14.41,0
2014-11-20 10:00:00,0.00,0.318,0.253,0.169,0.091,9.45,9.79,11.29,14.41,0
2014-11-20 11:00:00,0.00,0.319,0.253,0.169,0.091,10.46,10.18,11.25,14.41,0
2014-11-20 12:00:00,0.00,0.321,0.254,0.169,0.091,11.93,10.87,11.28,14.41,0
2014-11-20 13:00:00,0.00,0.323,0.255,0.169,0.091,13.63,11.87,11.44,14.41,0
2014-11-20 14:00:00,0.00,0.325,0.257,0.169,0.091,14.95,12.90,11.73,14.40,0
2014-11-20 15:00:00,0.00,0.328,0.258,0.169,0.091,16.46,13.92,12.13,14.38,0
2014-11-20 16:00:00,0.00,0.330,0.260,0.169,0.091,17.76,15.05,12.59,14.36,0
2014-11-20 17:00:00,0.00,0.330,0.261,0.169,0.091,17.92,15.79,13.11,14.36,0
2014-11-20 18:00:00,0.00,0.331,0.262,0.170,0.091,17.81,16.13,13.61,14.37,0
2014-11-20 19:00:00,0.00,0.330,0.262,0.170,0.091,17.37,16.23,14.01,14.35,0
2014-11-20 20:00:00,0.00,0.329,0.262,0.170,0.091,16.82,16.11,14.31,14.37,0
2014-11-20 21:00:00,0.00,0.329,0.262,0.170,0.091,16.37,15.91,14.51,14.40,0
2014-11-20 22:00:00,0.00,0.328,0.262,0.171,0.091,15.80,15.67,14.62,14.43,0
2014-11-20 23:00:00,0.00,0.327,0.261,0.171,0.091,15.06,15.30,14.69,14.47,0
2014-11-21 00:00:00,0.00,0.326,0.261,0.171,0.091,14.63,14.92,14.68,14.52,0
2014-11-21 01:00:00,0.00,0.326,0.260,0.171,0.091,14.51,14.69,14.62,14.55,0
2014-11-21 02:00:00,0.00,0.326,0.260,0.170,0.091,14.55,14.60,14.55,14.61,0
2014-11-21 03:00:00,0.00,0.326,0.260,0.170,0.091,14.53,14.54,14.51,14.67,0
2014-11-21 04:00:00,0.00,0.326,0.261,0.170,0.091,14.58,14.54,14.49,14.73,0
2014-11-21 05:00:00,0.00,0.326,0.260,0.170,0.091,14.54,14.53,14.48,14.78,0
2014-11-21 06:00:00,0.00,0.326,0.260,0.170,0.091,14.49,14.50,14.48,14.83,0
2014-11-21 07:00:00,0.00,0.325,0.260,0.170,0.091,14.41,14.46,14.48,14.88,0
2014-11-21 08:00:00,0.00,0.325,0.259,0.170,0.091,14.37,14.43,14.47,14.93,0
2014-11-21 09:00:00,0.00,0.325,0.259,0.170,0.091,14.38,14.40,14.46,14.96,0
2014-11-21 10:00:00,0.00,0.325,0.259,0.170,0.091,14.46,14.40,14.46,14.99,0
2014-11-21 11:00:00,0.00,0.326,0.260,0.169,0.091,15.07,14.56,14.47,15.02,0
2014-11-21 12:00:00,0.00,0.328,0.260,0.169,0.091,16.24,15.04,14.52,15.06,0
2014-11-21 13:00:00,0.00,0.330,0.262,0.170,0.091,17.99,15.91,14.65,15.09,0
2014-11-21 14:00:00,0.00,0.333,0.263,0.170,0.091,19.79,17.04,14.92,15.12,0
2014-11-21 15:00:00,0.00,0.334,0.265,0.170,0.091,21.10,18.17,15.33,15.16,0
2014-11-21 16:00:00,0.00,0.335,0.266,0.171,0.091,21.61,19.01,15.82,15.18,0
2014-11-21 17:00:00,0.00,0.336,0.267,0.171,0.091,21.96,19.54,16.32,15.21,0
2014-11-21 18:00:00,0.00,0.336,0.267,0.171,0.091,21.77,19.88,16.76,15.25,0
2014-11-21 19:00:00,0.00,0.335,0.268,0.172,0.091,21.00,19.81,17.14,15.29,0
2014-11-21 20:00:00,2.29,0.334,0.267,0.172,0.091,20.25,19.56,17.39,15.33,0
2014-11-21 21:00:00,1.52,0.334,0.267,0.172,0.091,19.54,19.19,17.52,15.39,0
2014-11-21 22:00:00,2.29,0.333,0.267,0.172,0.091,19.02,18.84,17.57,15.46,0
2014-11-21 23:00:00,0.25,0.334,0.266,0.172,0.091,18.70,18.55,17.56,15.53,0
2014-11-22 00:00:00,0.00,0.334,0.266,0.172,0.091,18.47,18.34,17.53,15.60,0
2014-11-22 01:00:00,0.00,0.334,0.265,0.172,0.091,18.27,18.17,17.48,15.67,0
2014-11-22 02:00:00,0.00,0.334,0.265,0.172,0.090,18.08,18.02,17.44,15.75,0
2014-11-22 03:00:00,0.00,0.334,0.265,0.172,0.091,17.90,17.88,17.39,15.84,0
2014-11-22 04:00:00,0.00,0.334,0.265,0.172,0.090,17.75,17.74,17.34,15.90,0
2014-11-22 05:00:00,0.00,0.334,0.265,0.172,0.090,17.66,17.63,17.30,15.97,0
2014-11-22 06:00:00,0.00,0.334,0.265,0.172,0.090,17.58,17.55,17.25,16.03,0
2014-11-22 07:00:00,0.00,0.334,0.265,0.172,0.090,17.50,17.47,17.22,16.09,0
2014-11-22 08:00:00,0.00,0.334,0.264,0.171,0.090,17.43,17.41,17.18,16.16,0
2014-11-22 09:00:00,0.00,0.334,0.264,0.171,0.090,17.38,17.36,17.15,16.20,0
2014-11-22 10:00:00,0.00,0.334,0.264,0.171,0.090,17.36,17.31,17.11,16.25,0
2014-11-22 11:00:00,3.81,0.335,0.264,0.171,0.090,17.38,17.29,17.08,16.30,0
2014-11-22 12:00:00,40.89,0.430,0.337,0.209,0.091,17.45,17.37,17.16,16.35,0
2014-11-22 13:00:00,4.06,0.455,0.401,0.340,0.202,17.72,17.72,17.68,16.92,0
2014-11-22 14:00:00,1.52,0.421,0.372,0.305,0.190,18.00,17.81,17.71,17.14,0
2014-11-22 15:00:00,0.25,0.411,0.359,0.291,0.178,18.04,17.85,17.64,17.06,0
2014-11-22 16:00:00,0.00,0.407,0.353,0.282,0.170,18.19,17.88,17.60,17.00,0
2014-11-22 17:00:00,0.00,0.405,0.350,0.276,0.165,19.26,18.25,17.59,16.97,0
2014-11-22 18:00:00,0.00,0.403,0.347,0.271,0.161,19.61,18.71,17.67,16.94,0
2014-11-22 19:00:00,0.00,0.401,0.345,0.268,0.158,19.26,18.80,17.80,16.93,0
