========================================
Citation:
Pierre, JP, Dashtian, H, &amp; Young, MH. Texas Soil Observation Network (TxSON).
File Created/Processed: 2026-02-24 15:29:18
========================================
Date,Ppt,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag
2016-02-25 00:00:00,0.00,0.339,0.369,0.342,0.316,10.25,12.24,13.85,16.01,0
2016-02-25 01:00:00,0.00,0.338,0.368,0.341,0.316,9.67,11.76,13.59,15.99,0
2016-02-25 02:00:00,0.00,0.337,0.367,0.341,0.316,9.16,11.31,13.31,15.97,0
2016-02-25 03:00:00,0.00,0.335,0.366,0.340,0.315,8.67,10.88,13.03,15.95,0
2016-02-25 04:00:00,0.00,0.334,0.365,0.339,0.315,8.24,10.48,12.75,15.93,0
2016-02-25 05:00:00,0.00,0.333,0.364,0.339,0.315,7.86,10.11,12.48,15.92,0
2016-02-25 06:00:00,0.00,0.333,0.363,0.338,0.315,7.52,9.77,12.21,15.89,0
2016-02-25 07:00:00,0.00,0.332,0.362,0.337,0.315,7.22,9.46,11.94,15.88,0
2016-02-25 08:00:00,0.00,0.331,0.362,0.337,0.315,6.97,9.16,11.69,15.84,0
2016-02-25 09:00:00,0.00,0.331,0.361,0.336,0.315,6.89,8.95,11.45,15.82,0
2016-02-25 10:00:00,0.00,0.332,0.362,0.336,0.315,7.51,8.98,11.24,15.79,0
2016-02-25 11:00:00,0.00,0.335,0.362,0.335,0.315,9.16,9.51,11.10,15.75,0
2016-02-25 12:00:00,0.00,0.338,0.364,0.335,0.315,11.53,10.61,11.12,15.72,0
2016-02-25 13:00:00,0.00,0.340,0.366,0.335,0.314,13.80,12.04,11.36,15.68,0
2016-02-25 14:00:00,0.00,0.342,0.368,0.335,0.314,15.55,13.44,11.80,15.64,0
2016-02-25 15:00:00,0.00,0.343,0.369,0.336,0.314,16.72,14.62,12.36,15.60,0
2016-02-25 16:00:00,0.00,0.343,0.369,0.336,0.314,17.29,15.46,12.97,15.55,0
2016-02-25 17:00:00,0.00,0.342,0.369,0.336,0.314,17.17,15.90,13.54,15.51,0
2016-02-25 18:00:00,0.00,0.340,0.369,0.337,0.314,16.41,15.89,14.00,15.46,0
2016-02-25 19:00:00,0.00,0.338,0.368,0.337,0.314,15.29,15.51,14.33,15.42,0
2016-02-25 20:00:00,0.00,0.336,0.366,0.337,0.314,14.20,14.97,14.48,15.38,0
2016-02-25 21:00:00,0.00,0.334,0.365,0.337,0.314,13.25,14.40,14.48,15.36,0
2016-02-25 22:00:00,0.00,0.333,0.364,0.336,0.314,12.42,13.84,14.37,15.34,0
2016-02-25 23:00:00,0.00,0.331,0.363,0.336,0.314,11.69,13.31,14.19,15.32,0
2016-02-26 00:00:00,0.00,0.330,0.362,0.335,0.314,11.04,12.78,13.97,15.31,0
2016-02-26 01:00:00,0.00,0.329,0.361,0.335,0.313,10.46,12.32,13.73,15.32,0
2016-02-26 02:00:00,0.00,0.327,0.360,0.334,0.313,9.92,11.87,13.49,15.31,0
2016-02-26 03:00:00,0.00,0.326,0.359,0.333,0.313,9.41,11.43,13.23,15.30,0
2016-02-26 04:00:00,0.00,0.325,0.358,0.333,0.313,8.96,11.02,12.96,15.32,0
2016-02-26 05:00:00,0.00,0.324,0.357,0.332,0.313,8.54,10.64,12.68,15.31,0
2016-02-26 06:00:00,0.00,0.323,0.357,0.332,0.313,8.14,10.27,12.43,15.31,0
2016-02-26 07:00:00,0.00,0.322,0.356,0.331,0.313,7.76,9.92,12.18,15.31,0
2016-02-26 08:00:00,0.00,0.322,0.355,0.331,0.313,7.41,9.57,11.91,15.31,0
2016-02-26 09:00:00,0.00,0.321,0.354,0.330,0.313,7.26,9.29,11.67,15.30,0
2016-02-26 10:00:00,0.00,0.322,0.354,0.330,0.313,7.71,9.26,11.42,15.28,0
2016-02-26 11:00:00,0.00,0.324,0.355,0.329,0.313,9.17,9.65,11.26,15.26,0
2016-02-26 12:00:00,0.00,0.326,0.357,0.329,0.313,11.15,10.55,11.25,15.25,0
2016-02-26 13:00:00,0.00,0.329,0.358,0.329,0.312,13.12,11.75,11.41,15.23,0
2016-02-26 14:00:00,0.00,0.331,0.360,0.329,0.312,14.91,13.01,11.75,15.21,0
2016-02-26 15:00:00,0.00,0.332,0.361,0.329,0.312,16.39,14.18,12.24,15.17,0
2016-02-26 16:00:00,0.00,0.333,0.362,0.330,0.312,17.28,15.11,12.79,15.14,0
2016-02-26 17:00:00,0.00,0.332,0.362,0.330,0.312,17.43,15.67,13.36,15.11,0
2016-02-26 18:00:00,0.00,0.331,0.362,0.331,0.312,16.89,15.80,13.85,15.08,0
2016-02-26 19:00:00,0.00,0.329,0.361,0.331,0.312,15.93,15.56,14.22,15.06,0
2016-02-26 20:00:00,0.00,0.327,0.360,0.331,0.312,14.86,15.14,14.43,15.02,0
2016-02-26 21:00:00,0.00,0.326,0.359,0.331,0.312,13.87,14.63,14.49,15.00,0
2016-02-26 22:00:00,0.00,0.324,0.358,0.331,0.312,13.05,14.10,14.42,14.99,0
2016-02-26 23:00:00,0.00,0.323,0.357,0.330,0.311,12.35,13.61,14.28,14.99,0
2016-02-27 00:00:00,0.00,0.322,0.356,0.330,0.311,11.76,13.16,14.09,14.98,0
2016-02-27 01:00:00,0.00,0.321,0.355,0.329,0.311,11.24,12.72,13.87,14.97,0
2016-02-27 02:00:00,0.00,0.320,0.354,0.329,0.311,10.76,12.33,13.66,14.99,0
2016-02-27 03:00:00,0.00,0.319,0.354,0.329,0.311,10.37,11.97,13.42,15.00,0
2016-02-27 04:00:00,0.00,0.319,0.353,0.328,0.311,10.05,11.64,13.21,15.01,0
2016-02-27 05:00:00,0.00,0.318,0.352,0.328,0.311,9.78,11.36,12.99,15.01,0
2016-02-27 06:00:00,0.00,0.317,0.352,0.327,0.311,9.52,11.10,12.78,15.03,0
2016-02-27 07:00:00,0.00,0.317,0.351,0.327,0.311,9.32,10.87,12.58,15.02,0
2016-02-27 08:00:00,0.00,0.316,0.351,0.326,0.311,9.11,10.66,12.40,15.02,0
2016-02-27 09:00:00,0.00,0.316,0.350,0.326,0.311,9.24,10.51,12.22,15.03,0
2016-02-27 10:00:00,0.00,0.317,0.351,0.326,0.311,9.98,10.64,12.07,15.02,0
2016-02-27 11:00:00,0.00,0.319,0.351,0.326,0.311,11.38,11.14,12.01,15.01,0
2016-02-27 12:00:00,0.00,0.322,0.353,0.326,0.311,13.32,12.10,12.08,15.01,0
2016-02-27 13:00:00,0.00,0.325,0.355,0.326,0.311,15.41,13.36,12.31,14.99,0
2016-02-27 14:00:00,0.00,0.326,0.356,0.326,0.310,17.27,14.71,12.73,14.98,262144
2016-02-27 15:00:00,0.00,0.328,0.358,0.326,0.310,18.64,15.90,13.29,14.96,262144
2016-02-27 16:00:00,0.00,0.328,0.358,0.327,0.310,19.35,16.76,13.87,14.95,262144
2016-02-27 17:00:00,0.00,0.327,0.358,0.327,0.310,19.30,17.23,14.46,14.92,537133056
2016-02-27 18:00:00,0.00,0.325,0.358,0.328,0.310,18.63,17.28,14.98,14.91,262144
2016-02-27 19:00:00,0.00,0.323,0.357,0.328,0.310,17.63,17.02,15.34,14.90,262144
2016-02-27 20:00:00,0.00,0.322,0.356,0.328,0.310,16.56,16.57,15.53,14.89,262144
2016-02-27 21:00:00,0.00,0.320,0.355,0.328,0.310,15.66,16.08,15.57,14.89,262144
2016-02-27 22:00:00,0.00,0.319,0.354,0.328,0.310,14.90,15.58,15.50,14.89,262144
2016-02-27 23:00:00,0.00,0.318,0.353,0.327,0.310,14.32,15.14,15.37,14.89,262144
2016-02-28 00:00:00,0.00,0.317,0.353,0.327,0.310,13.90,14.77,15.20,14.91,262144
2016-02-28 01:00:00,0.00,0.317,0.352,0.327,0.310,13.51,14.44,15.03,14.92,262144
2016-02-28 02:00:00,0.00,0.316,0.351,0.326,0.310,13.17,14.14,14.86,14.93,262144
2016-02-28 03:00:00,0.00,0.315,0.351,0.326,0.310,12.89,13.88,14.68,14.97,262144
2016-02-28 04:00:00,0.00,0.315,0.350,0.326,0.310,12.75,13.66,14.51,14.99,262144
2016-02-28 05:00:00,0.00,0.315,0.350,0.325,0.310,12.87,13.56,14.37,15.01,262144
2016-02-28 06:00:00,0.00,0.315,0.350,0.325,0.310,12.99,13.55,14.24,15.03,262144
2016-02-28 07:00:00,0.00,0.315,0.350,0.325,0.310,13.09,13.56,14.17,15.05,262144
2016-02-28 08:00:00,0.00,0.315,0.350,0.324,0.310,13.18,13.58,14.11,15.06,262144
2016-02-28 09:00:00,0.00,0.315,0.350,0.324,0.310,13.38,13.63,14.08,15.08,262144
2016-02-28 10:00:00,0.00,0.315,0.350,0.324,0.310,13.69,13.75,14.07,15.10,262144
2016-02-28 11:00:00,0.00,0.316,0.350,0.324,0.310,14.24,13.98,14.08,15.10,262144
2016-02-28 12:00:00,0.00,0.318,0.351,0.324,0.310,15.37,14.43,14.15,15.12,262144
2016-02-28 13:00:00,0.00,0.320,0.352,0.324,0.310,17.15,15.33,14.29,15.12,262144
2016-02-28 14:00:00,0.00,0.321,0.353,0.324,0.310,18.52,16.31,14.59,15.13,537133056
2016-02-28 15:00:00,0.00,0.322,0.354,0.325,0.310,19.81,17.25,14.99,15.13,262144
2016-02-28 16:00:00,0.00,0.323,0.355,0.325,0.310,20.90,18.16,15.46,15.12,262144
2016-02-28 17:00:00,0.00,0.323,0.356,0.325,0.310,21.22,18.79,15.97,15.12,33816576
2016-02-28 18:00:00,0.00,0.321,0.355,0.326,0.310,20.80,19.02,16.47,15.14,262144
2016-02-28 19:00:00,0.00,0.319,0.355,0.326,0.310,19.94,18.88,16.84,15.14,262144
2016-02-28 20:00:00,0.00,0.318,0.354,0.326,0.310,18.97,18.54,17.07,15.15,2359296
2016-02-28 21:00:00,0.00,0.316,0.353,0.326,0.310,18.11,18.11,17.15,15.16,2359296
2016-02-28 22:00:00,0.00,0.315,0.352,0.326,0.310,17.41,17.67,17.13,15.18,262144
2016-02-28 23:00:00,0.00,0.314,0.352,0.326,0.310,16.83,17.28,17.02,15.20,262144
2016-02-29 00:00:00,0.00,0.313,0.351,0.326,0.309,16.35,16.91,16.89,15.23,131072
2016-02-29 01:00:00,0.00,0.313,0.350,0.325,0.309,16.01,16.61,16.73,15.26,131072
2016-02-29 02:00:00,0.00,0.313,0.350,0.325,0.309,15.84,16.35,16.58,15.29,131072
2016-02-29 03:00:00,0.00,0.313,0.349,0.324,0.309,15.85,16.22,16.43,15.33,131072
2016-02-29 04:00:00,0.00,0.313,0.349,0.324,0.310,15.83,16.14,16.32,15.37,0
2016-02-29 05:00:00,0.00,0.313,0.349,0.324,0.310,15.81,16.08,16.23,15.38,0
2016-02-29 06:00:00,0.00,0.312,0.349,0.324,0.310,15.79,16.03,16.16,15.43,0
2016-02-29 07:00:00,0.00,0.312,0.348,0.324,0.310,15.75,15.98,16.10,15.47,0
2016-02-29 08:00:00,0.00,0.312,0.348,0.324,0.310,15.71,15.92,16.05,15.49,0
2016-02-29 09:00:00,0.00,0.312,0.348,0.324,0.310,15.77,15.91,16.01,15.51,0
2016-02-29 10:00:00,0.00,0.312,0.348,0.323,0.310,15.99,15.95,15.97,15.54,0
2016-02-29 11:00:00,0.00,0.313,0.349,0.323,0.310,16.79,16.20,15.97,15.56,0
2016-02-29 12:00:00,0.00,0.315,0.349,0.323,0.310,18.12,16.79,16.02,15.58,0
2016-02-29 13:00:00,0.00,0.316,0.351,0.323,0.310,19.75,17.72,16.20,15.61,0
2016-02-29 14:00:00,0.00,0.317,0.352,0.323,0.310,20.80,18.59,16.51,15.61,0
2016-02-29 15:00:00,0.00,0.318,0.352,0.324,0.310,21.51,19.27,16.92,15.63,0
2016-02-29 16:00:00,0.00,0.317,0.352,0.324,0.310,21.96,19.79,17.32,15.65,0
2016-02-29 17:00:00,0.00,0.316,0.352,0.324,0.310,22.10,20.14,17.70,15.66,0
2016-02-29 18:00:00,0.00,0.315,0.352,0.325,0.309,21.61,20.21,18.04,15.68,131072
2016-02-29 19:00:00,0.00,0.313,0.351,0.325,0.310,20.74,19.99,18.30,15.69,262144
2016-02-29 20:00:00,0.00,0.312,0.350,0.325,0.310,19.80,19.60,18.42,15.72,262144
2016-02-29 21:00:00,0.00,0.310,0.349,0.325,0.310,18.99,19.16,18.43,15.74,262144
2016-02-29 22:00:00,0.00,0.309,0.349,0.325,0.310,18.33,18.71,18.34,15.76,262144
2016-02-29 23:00:00,0.00,0.309,0.348,0.324,0.310,17.88,18.33,18.21,15.80,262144
2016-03-01 00:00:00,0.00,0.308,0.347,0.324,0.310,17.80,18.09,18.04,15.83,262144
2016-03-01 01:00:00,0.00,0.308,0.347,0.323,0.310,17.78,17.96,17.90,15.87,262144
2016-03-01 02:00:00,0.00,0.308,0.347,0.323,0.310,17.69,17.86,17.80,15.90,262144
2016-03-01 03:00:00,0.00,0.308,0.347,0.323,0.310,17.59,17.75,17.70,15.94,262144
2016-03-01 04:00:00,0.00,0.308,0.346,0.323,0.310,17.52,17.68,17.63,15.98,262144
2016-03-01 05:00:00,0.00,0.307,0.346,0.323,0.310,17.43,17.59,17.56,16.02,262144
2016-03-01 06:00:00,0.00,0.307,0.346,0.323,0.310,17.36,17.52,17.50,16.04,262144
2016-03-01 07:00:00,0.00,0.307,0.346,0.322,0.310,17.28,17.45,17.44,16.08,262144
2016-03-01 08:00:00,0.00,0.306,0.345,0.322,0.310,17.13,17.36,17.38,16.11,262144
2016-03-01 09:00:00,0.00,0.307,0.345,0.322,0.310,16.99,17.26,17.32,16.14,262144
2016-03-01 10:00:00,0.00,0.307,0.345,0.322,0.310,17.33,17.28,17.27,16.16,262144
2016-03-01 11:00:00,0.00,0.309,0.346,0.322,0.310,18.52,17.69,17.24,16.19,262144
2016-03-01 12:00:00,0.00,0.311,0.347,0.322,0.310,20.22,18.51,17.31,16.21,262144
2016-03-01 13:00:00,0.00,0.312,0.348,0.322,0.310,21.87,19.57,17.55,16.23,270336
2016-03-01 14:00:00,0.00,0.313,0.349,0.322,0.310,23.19,20.61,17.94,16.24,270336
2016-03-01 15:00:00,0.00,0.313,0.350,0.322,0.310,24.18,21.51,18.40,16.26,262144
2016-03-01 16:00:00,0.00,0.312,0.350,0.323,0.310,24.55,22.14,18.90,16.27,262144
2016-03-01 17:00:00,0.00,0.310,0.349,0.323,0.310,24.31,22.41,19.36,16.30,262144
2016-03-01 18:00:00,0.00,0.308,0.349,0.324,0.310,23.43,22.28,19.74,16.31,262144
2016-03-01 19:00:00,0.00,0.306,0.348,0.323,0.310,22.17,21.82,19.97,16.34,262144
2016-03-01 20:00:00,0.00,0.304,0.346,0.324,0.310,20.90,21.19,20.03,16.36,262144
2016-03-01 21:00:00,0.00,0.302,0.345,0.323,0.310,19.76,20.50,19.95,16.39,262144
2016-03-01 22:00:00,0.00,0.300,0.344,0.323,0.310,18.77,19.82,19.77,16.42,262144
2016-03-01 23:00:00,0.00,0.299,0.343,0.322,0.310,17.88,19.17,19.49,16.46,262144
2016-03-02 00:00:00,0.00,0.298,0.342,0.322,0.310,17.07,18.53,19.20,16.49,262144
2016-03-02 01:00:00,0.00,0.297,0.341,0.321,0.310,16.35,17.94,18.87,16.53,262144
2016-03-02 02:00:00,0.00,0.296,0.339,0.321,0.310,15.69,17.38,18.54,16.58,262144
2016-03-02 03:00:00,0.00,0.295,0.339,0.320,0.310,15.07,16.85,18.20,16.61,262144
2016-03-02 04:00:00,0.00,0.295,0.338,0.320,0.310,14.51,16.34,17.87,16.66,262144
2016-03-02 05:00:00,0.00,0.294,0.337,0.319,0.310,13.96,15.87,17.52,16.70,262144
2016-03-02 06:00:00,0.00,0.293,0.336,0.319,0.310,13.46,15.41,17.19,16.73,262144
2016-03-02 07:00:00,0.00,0.292,0.335,0.318,0.310,12.96,14.98,16.88,16.76,262144
2016-03-02 08:00:00,0.00,0.292,0.334,0.318,0.310,12.50,14.54,16.54,16.78,262144
2016-03-02 09:00:00,0.00,0.292,0.334,0.317,0.310,12.31,14.19,16.23,16.81,262144
2016-03-02 10:00:00,0.00,0.292,0.334,0.316,0.310,12.73,14.08,15.94,16.82,262144
2016-03-02 11:00:00,0.00,0.295,0.335,0.316,0.310,14.17,14.45,15.73,16.83,262144
2016-03-02 12:00:00,0.00,0.297,0.336,0.316,0.310,16.25,15.34,15.66,16.82,262144
2016-03-02 13:00:00,0.00,0.299,0.337,0.316,0.310,18.41,16.56,15.81,16.82,262144
2016-03-02 14:00:00,0.00,0.301,0.339,0.316,0.310,20.31,17.87,16.14,16.81,262144
2016-03-02 15:00:00,0.00,0.302,0.340,0.317,0.310,21.80,19.06,16.63,16.80,262144
2016-03-02 16:00:00,0.00,0.302,0.340,0.317,0.310,22.65,19.97,17.20,16.78,262144
