ID,Latitude,Longitude,Date,SMAP_Tile,SPL3SMP_E_006_Line_Y_9.00805km,SPL3SMP_E_006_Sample_X_9.00805km,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_soil_moisture,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Recommended_Quality_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Attempted_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Retrieval_Successful_FT_Description,SPL3SMP_E_006_Soil_Moisture_Retrieval_Data_AM_retrieval_qual_flag_Undefined_Description
TXS01,30.42047,-98.80332,2024-01-11,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-12,h00v00,400.0,869.0,0.2462588,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-13,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-14,h00v00,400.0,869.0,0.2176207,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-15,h00v00,400.0,869.0,0.1910804,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-16,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-17,h00v00,400.0,869.0,0.1720797,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-18,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-19,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-20,h00v00,400.0,869.0,0.1716714,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-21,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-22,h00v00,400.0,869.0,0.2349708,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-23,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-24,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-25,h00v00,400.0,869.0,0.2871544,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-26,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-27,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-28,h00v00,400.0,869.0,0.2428788,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-29,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-30,h00v00,400.0,869.0,0.230337,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-01-31,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-01,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-02,h00v00,400.0,869.0,0.2051932,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-03,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-04,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-05,h00v00,400.0,869.0,0.212621,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-06,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-07,h00v00,400.0,869.0,0.2234091,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-08,h00v00,400.0,869.0,0.1676194,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-09,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-10,h00v00,400.0,869.0,0.3448062,1.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-11,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-12,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-13,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-14,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-15,h00v00,400.0,869.0,0.2346492,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-16,h00v00,400.0,869.0,0.2285046,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-17,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-18,h00v00,400.0,869.0,0.2155506,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-19,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-20,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-21,h00v00,400.0,869.0,0.1920199,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-22,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-23,h00v00,400.0,869.0,0.1973236,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-24,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-25,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-26,h00v00,400.0,869.0,0.1679457,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-27,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-28,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-02-29,h00v00,400.0,869.0,0.1525949,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-01,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-02,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-03,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-04,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-05,h00v00,400.0,869.0,0.139576,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-06,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-07,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-08,h00v00,400.0,869.0,0.2793953,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-09,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-10,h00v00,400.0,869.0,0.1926046,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-11,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-12,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-13,h00v00,400.0,869.0,0.1331561,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-14,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-15,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-16,h00v00,400.0,869.0,0.1310432,1.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-17,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-18,h00v00,400.0,869.0,0.2725578,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-19,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-20,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-21,h00v00,400.0,869.0,0.1630135,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-22,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-23,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-24,h00v00,400.0,869.0,0.1806019,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-25,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-26,h00v00,400.0,869.0,0.2563632,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-27,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-28,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-29,h00v00,400.0,869.0,0.1875265,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-30,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-03-31,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-01,h00v00,400.0,869.0,0.1436899,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-02,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-03,h00v00,400.0,869.0,0.1764566,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-04,h00v00,400.0,869.0,0.1378231,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-05,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-06,h00v00,400.0,869.0,0.1171565,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-07,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-08,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-09,h00v00,400.0,869.0,0.105165,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-10,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-11,h00v00,400.0,869.0,0.1980336,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-12,h00v00,400.0,869.0,0.1579566,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-13,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-14,h00v00,400.0,869.0,0.1201986,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-15,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-16,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-17,h00v00,400.0,869.0,0.1172537,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-18,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-19,h00v00,400.0,869.0,0.1309658,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-20,h00v00,400.0,869.0,0.1077481,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-21,h00v00,400.0,869.0,-9999.0,7.0,Soil moisture retrieval doesn't have recommended quality,Soil moisture retrieval was skipped,Soil moisture retrieval was not successful,Freeze/thaw state retrieval was successful,Not used
TXS01,30.42047,-98.80332,2024-04-22,h00v00,400.0,869.0,0.2337763,0.0,Soil moisture retrieval has recommended quality,Soil moisture retrieval was attempted,Soil moisture retrieval was successful,Freeze/thaw state retrieval was successful,Not used
