Unnamed: 0,SWC_5,SWC_10,SWC_20,SWC_50,T_5,T_10,T_20,T_50,Flag,Ppt
2014-11-15 21:00:00,0.329,0.261,0.175,0.094,11.89,12.08,12.3,15.31,0,0.0
2014-11-15 22:00:00,0.328,0.261,0.175,0.094,11.74,11.98,12.36,15.29,0,0.0
2014-11-15 23:00:00,0.328,0.261,0.175,0.094,11.64,11.91,12.41,15.29,0,0.0
2014-11-16 00:00:00,0.328,0.261,0.175,0.094,11.57,11.85,12.43,15.29,0,0.0
2014-11-16 01:00:00,0.328,0.261,0.175,0.094,11.5,11.81,12.45,15.3,0,0.0
2014-11-16 02:00:00,0.328,0.26,0.175,0.094,11.4,11.77,12.45,15.3,0,0.0
2014-11-16 03:00:00,0.327,0.26,0.174,0.094,11.31,11.72,12.46,15.31,0,0.0
2014-11-16 04:00:00,0.327,0.26,0.174,0.094,11.21,11.66,12.46,15.33,0,0.0
2014-11-16 05:00:00,0.328,0.26,0.174,0.094,11.11,11.58,12.45,15.32,0,0.0
2014-11-16 06:00:00,0.327,0.26,0.174,0.094,11.0,11.51,12.43,15.34,0,0.0
2014-11-16 07:00:00,0.327,0.26,0.174,0.094,10.88,11.43,12.41,15.34,0,0.0
2014-11-16 08:00:00,0.327,0.26,0.174,0.094,10.79,11.35,12.39,15.35,0,0.0
2014-11-16 09:00:00,0.326,0.26,0.174,0.094,10.64,11.27,12.36,15.34,0,0.0
2014-11-16 10:00:00,0.326,0.259,0.174,0.094,10.72,11.2,12.32,15.35,0,0.0
2014-11-16 11:00:00,0.327,0.26,0.174,0.094,11.14,11.31,12.28,15.35,0,0.0
2014-11-16 12:00:00,0.3285,0.26,0.174,0.093,11.95,11.61,12.29,15.35,131072,0.0
2014-11-16 13:00:00,0.33,0.261,0.174,0.093,13.47,12.23,12.35,15.34,131072,0.0
2014-11-16 14:00:00,0.33133333333333337,0.2625,0.174,0.093,15.15,13.23,12.52,15.35,139264,0.0
2014-11-16 15:00:00,0.33266666666666667,0.264,0.174,0.093,16.55,14.26,12.83,15.35,139776,0.0
2014-11-16 16:00:00,0.334,0.265,0.174,0.093,16.46,14.96,13.23,15.35,131584,0.0
2014-11-16 17:00:00,0.334,0.265,0.175,0.093,15.63,14.98,13.62,15.35,131072,0.0
2014-11-16 18:00:00,0.333,0.265,0.175,0.094,14.96,14.77,13.88,15.35,0,0.0
2014-11-16 19:00:00,0.33166666666666667,0.264,0.175,0.094,14.12,14.41,14.02,15.36,0,0.0
2014-11-16 20:00:00,0.33033333333333337,0.2635,0.175,0.094,13.18,13.92,14.05,15.37,0,0.0
2014-11-16 21:00:00,0.329,0.263,0.175,0.094,12.09,13.31,14.01,15.39,0,0.0
2014-11-16 22:00:00,0.328,0.262,0.175,0.094,11.15,12.64,13.86,15.41,0,0.0
2014-11-16 23:00:00,0.326,0.26116666666666666,0.174,0.094,10.43,12.02,13.66,15.44,0,0.0
2014-11-17 00:00:00,0.325,0.26033333333333336,0.174,0.094,9.74,11.46,13.42,15.47,0,0.0
2014-11-17 01:00:00,0.3241,0.2595,0.174,0.094,9.17,10.94,13.15,15.49,0,0.0
2014-11-17 02:00:00,0.3232,0.25866666666666666,0.174,0.094,8.51,10.44,12.89,15.52,0,0.0
2014-11-17 03:00:00,0.32230000000000003,0.25783333333333336,0.174,0.094,7.92,9.92,12.6,15.54,0,0.0
2014-11-17 04:00:00,0.3214,0.257,0.173,0.094,7.38,9.44,12.31,15.55,0,0.0
2014-11-17 05:00:00,0.3205,0.256,0.173,0.094,6.86,8.97,12.01,15.55,0,0.0
2014-11-17 06:00:00,0.3196,0.25533333333333336,0.173,0.094,6.52,8.57,11.71,15.56,0,0.0
2014-11-17 07:00:00,0.3187,0.25466666666666665,0.173,0.094,6.06,8.19,11.42,15.55,0,0.0
2014-11-17 08:00:00,0.3178,0.254,0.173,0.094,5.51,7.78,11.14,15.53,0,0.0
2014-11-17 09:00:00,0.3169,0.253,0.172,0.094,5.01,7.34,10.86,15.51,0,0.0
2014-11-17 10:00:00,0.316,0.2525,0.172,0.094,4.68,6.93,10.56,15.48,0,0.0
2014-11-17 11:00:00,0.316,0.252,0.172,0.094,5.16,6.74,10.27,15.45,0,0.0
2014-11-17 12:00:00,0.318,0.252,0.172,0.094,7.25,7.23,10.05,15.4,0,0.0
2014-11-17 13:00:00,0.321,0.254,0.172,0.094,9.87,8.41,9.98,15.36,0,0.0
2014-11-17 14:00:00,0.325,0.25566666666666665,0.172,0.094,12.39,9.91,10.12,15.31,0,0.0
2014-11-17 15:00:00,0.327,0.25733333333333336,0.172,0.093,14.34,11.41,10.47,15.25,0,0.0
2014-11-17 16:00:00,0.328,0.259,0.172,0.093,15.07,12.61,10.96,15.19,0,0.0
2014-11-17 17:00:00,0.329,0.25966666666666666,0.172,0.093,14.93,13.09,11.5,15.12,0,0.0
2014-11-17 18:00:00,0.329,0.26033333333333336,0.172,0.093,14.78,13.4,11.94,15.08,0,0.0
2014-11-17 19:00:00,0.328,0.261,0.172,0.093,13.27,13.19,12.28,15.03,0,0.0
2014-11-17 20:00:00,0.326,0.26,0.172,0.093,11.68,12.52,12.48,14.99,0,0.0
2014-11-17 21:00:00,0.32433333333333336,0.2585,0.172,0.093,10.38,11.74,12.5,14.96,0,0.0
2014-11-17 22:00:00,0.32266666666666666,0.257,0.172,0.093,9.35,10.99,12.39,14.94,0,0.0
2014-11-17 23:00:00,0.321,0.257,0.172,0.093,8.59,10.33,12.19,14.93,0,0.0
2014-11-18 00:00:00,0.3202,0.256,0.172,0.093,7.93,9.76,11.96,14.93,0,0.0
2014-11-18 01:00:00,0.3194,0.25533333333333336,0.171,0.093,7.39,9.25,11.69,14.94,0,0.0
2014-11-18 02:00:00,0.3186,0.25466666666666665,0.171,0.093,6.99,8.82,11.43,14.93,0,0.0
2014-11-18 03:00:00,0.3178,0.254,0.172,0.093,6.69,8.46,11.17,14.93,0,0.0
2014-11-18 04:00:00,0.317,0.253,0.171,0.093,6.39,8.15,10.91,14.93,0,0.0
2014-11-18 05:00:00,0.316,0.2525,0.171,0.093,6.2,7.88,10.7,14.92,0,0.0
2014-11-18 06:00:00,0.316,0.252,0.171,0.093,5.95,7.65,10.47,14.9,0,0.0
2014-11-18 07:00:00,0.315,0.252,0.171,0.093,5.53,7.39,10.28,14.88,0,0.0
2014-11-18 08:00:00,0.31433333333333335,0.251,0.17,0.093,5.03,7.04,10.1,14.85,0,0.0
2014-11-18 09:00:00,0.31366666666666665,0.25033333333333335,0.17,0.093,4.49,6.63,9.86,14.83,0,0.0
2014-11-18 10:00:00,0.313,0.24966666666666668,0.17,0.092,4.17,6.24,9.63,14.8,0,0.0
2014-11-18 11:00:00,0.313,0.249,0.17,0.092,4.78,6.1,9.39,14.75,0,0.0
2014-11-18 12:00:00,0.316,0.25,0.17,0.092,7.2,6.75,9.2,14.72,0,0.0
2014-11-18 13:00:00,0.3195,0.252,0.17,0.092,10.1,8.14,9.19,14.67,0,0.0
2014-11-18 14:00:00,0.323,0.25375000000000003,0.17,0.092,12.72,9.82,9.43,14.62,0,0.0
2014-11-18 15:00:00,0.326,0.2555,0.17,0.092,14.86,11.48,9.89,14.57,0,0.0
2014-11-18 16:00:00,0.328,0.25725,0.17,0.092,15.74,12.84,10.49,14.51,0,0.0
2014-11-18 17:00:00,0.328,0.259,0.17,0.092,15.42,13.37,11.12,14.47,0,0.0
2014-11-18 18:00:00,0.328,0.2595,0.171,0.092,15.24,13.65,11.64,14.41,0,0.0
2014-11-18 19:00:00,0.327,0.26,0.171,0.092,13.81,13.48,12.05,14.38,0,0.0
2014-11-18 20:00:00,0.325,0.259,0.171,0.092,12.3,12.86,12.29,14.35,0,0.0
2014-11-18 21:00:00,0.3235,0.25816666666666666,0.171,0.092,11.02,12.12,12.35,14.33,0,0.0
2014-11-18 22:00:00,0.322,0.25733333333333336,0.171,0.092,9.98,11.37,12.29,14.33,0,0.0
2014-11-18 23:00:00,0.32,0.2565,0.171,0.092,9.13,10.7,12.13,14.34,0,0.0
2014-11-19 00:00:00,0.319,0.25566666666666665,0.171,0.092,8.44,10.11,11.91,14.35,0,0.0
2014-11-19 01:00:00,0.3182,0.25483333333333336,0.17,0.092,7.85,9.59,11.67,14.37,0,0.0
2014-11-19 02:00:00,0.3174,0.254,0.17,0.092,7.35,9.11,11.41,14.38,0,0.0
2014-11-19 03:00:00,0.3166,0.252,0.17,0.092,6.86,8.68,11.16,14.4,0,0.0
2014-11-19 04:00:00,0.3158,0.252,0.17,0.092,6.45,8.27,10.9,14.42,0,0.0
2014-11-19 05:00:00,0.315,0.252,0.17,0.092,6.09,7.92,10.66,14.43,0,0.0
2014-11-19 06:00:00,0.314,0.251,0.17,0.092,5.79,7.59,10.41,14.42,0,0.0
2014-11-19 07:00:00,0.314,0.25033333333333335,0.17,0.092,5.52,7.31,10.19,14.42,0,0.0
2014-11-19 08:00:00,0.313,0.24966666666666668,0.169,0.092,5.24,7.04,9.96,14.41,0,0.0
2014-11-19 09:00:00,0.3125,0.249,0.169,0.092,5.06,6.79,9.74,14.4,0,0.0
2014-11-19 10:00:00,0.312,0.249,0.169,0.092,5.09,6.62,9.55,14.37,0,0.0
2014-11-19 11:00:00,0.313,0.249,0.169,0.092,6.06,6.72,9.37,14.34,0,0.0
2014-11-19 12:00:00,0.316,0.25,0.169,0.092,8.55,7.54,9.27,14.31,0,0.0
2014-11-19 13:00:00,0.32,0.252,0.169,0.092,11.38,9.03,9.36,14.27,0,0.0
2014-11-19 14:00:00,0.3235,0.2545,0.169,0.092,14.15,10.78,9.68,14.23,0,0.0
2014-11-19 15:00:00,0.327,0.257,0.169,0.092,16.45,12.57,10.21,14.19,0,0.0
2014-11-19 16:00:00,0.329,0.259,0.169,0.092,17.55,14.07,10.88,14.15,0,0.0
2014-11-19 17:00:00,0.33,0.2605,0.17,0.092,17.6,14.79,11.61,14.11,0,0.0
2014-11-19 18:00:00,0.3295,0.262,0.17,0.092,17.68,15.31,12.25,14.07,0,0.0
2014-11-19 19:00:00,0.329,0.262,0.17,0.092,16.34,15.29,12.77,14.04,0,0.0
2014-11-19 20:00:00,0.3275,0.261,0.17,0.092,14.91,14.78,13.13,14.04,0,0.0
2014-11-19 21:00:00,0.326,0.26025,0.17,0.092,13.74,14.13,13.3,14.04,0,0.0
2014-11-19 22:00:00,0.324,0.2595,0.17,0.092,12.81,13.5,13.32,14.05,0,0.0
2014-11-19 23:00:00,0.323,0.25875000000000004,0.17,0.092,11.99,12.92,13.24,14.08,0,0.0
2014-11-20 00:00:00,0.3222,0.258,0.17,0.092,11.24,12.36,13.12,14.11,0,0.0
2014-11-20 01:00:00,0.3214,0.256,0.17,0.092,10.59,11.85,12.93,14.16,0,0.0
2014-11-20 02:00:00,0.3206,0.256,0.17,0.092,10.04,11.35,12.73,14.21,0,0.0
2014-11-20 03:00:00,0.31980000000000003,0.255,0.17,0.092,9.58,10.93,12.52,14.25,0,0.0
2014-11-20 04:00:00,0.319,0.2545,0.17,0.092,9.25,10.57,12.3,14.29,0,0.0
2014-11-20 05:00:00,0.318,0.254,0.169,0.092,8.97,10.26,12.09,14.33,0,0.0
2014-11-20 06:00:00,0.3175,0.254,0.169,0.092,8.72,10.0,11.9,14.36,0,0.0
2014-11-20 07:00:00,0.317,0.253,0.169,0.092,8.53,9.76,11.71,14.38,0,0.0
2014-11-20 08:00:00,0.317,0.253,0.169,0.091,8.64,9.63,11.54,14.4,0,0.0
2014-11-20 09:00:00,0.317,0.253,0.169,0.091,8.93,9.65,11.39,14.41,0,0.0
2014-11-20 10:00:00,0.318,0.253,0.169,0.091,9.45,9.79,11.29,14.41,0,0.0
2014-11-20 11:00:00,0.3195,0.253,0.169,0.091,10.46,10.18,11.25,14.41,0,0.0
2014-11-20 12:00:00,0.321,0.254,0.169,0.091,11.93,10.87,11.28,14.41,0,0.0
2014-11-20 13:00:00,0.32333333333333336,0.2555,0.169,0.091,13.63,11.87,11.44,14.41,0,0.0
2014-11-20 14:00:00,0.32566666666666666,0.257,0.169,0.091,14.95,12.9,11.73,14.4,0,0.0
2014-11-20 15:00:00,0.328,0.258,0.169,0.091,16.46,13.92,12.13,14.38,0,0.0
2014-11-20 16:00:00,0.33,0.26,0.169,0.091,17.76,15.05,12.59,14.36,0,0.0
2014-11-20 17:00:00,0.33,0.261,0.169,0.091,17.92,15.79,13.11,14.36,0,0.0
2014-11-20 18:00:00,0.331,0.2615,0.17,0.091,17.81,16.13,13.61,14.37,0,0.0
2014-11-20 19:00:00,0.33,0.262,0.17,0.091,17.37,16.23,14.01,14.35,0,0.0
2014-11-20 20:00:00,0.3295,0.262,0.17,0.091,16.82,16.11,14.31,14.37,0,0.0
2014-11-20 21:00:00,0.329,0.262,0.17,0.091,16.37,15.91,14.51,14.4,0,0.0
2014-11-20 22:00:00,0.328,0.262,0.171,0.091,15.8,15.67,14.62,14.43,0,0.0
2014-11-20 23:00:00,0.32733333333333337,0.261,0.171,0.091,15.06,15.3,14.69,14.47,0,0.0
2014-11-21 00:00:00,0.32666666666666666,0.261,0.171,0.091,14.63,14.92,14.68,14.52,0,0.0
2014-11-21 01:00:00,0.326,0.26,0.171,0.091,14.51,14.69,14.62,14.55,0,0.0
2014-11-21 02:00:00,0.326,0.26,0.17,0.091,14.55,14.6,14.55,14.61,0,0.0
2014-11-21 03:00:00,0.326,0.26,0.17,0.091,14.53,14.54,14.51,14.67,0,0.0
2014-11-21 04:00:00,0.326,0.261,0.17,0.091,14.58,14.54,14.49,14.73,0,0.0
2014-11-21 05:00:00,0.326,0.26,0.17,0.091,14.54,14.53,14.48,14.78,0,0.0
2014-11-21 06:00:00,0.326,0.26,0.17,0.091,14.49,14.5,14.48,14.83,0,0.0
2014-11-21 07:00:00,0.325,0.26,0.17,0.091,14.41,14.46,14.48,14.88,0,0.0
2014-11-21 08:00:00,0.325,0.259,0.17,0.091,14.37,14.43,14.47,14.93,0,0.0
2014-11-21 09:00:00,0.325,0.259,0.17,0.091,14.38,14.4,14.46,14.96,0,0.0
2014-11-21 10:00:00,0.325,0.259,0.17,0.091,14.46,14.4,14.46,14.99,0,0.0
2014-11-21 11:00:00,0.326,0.26,0.169,0.091,15.07,14.56,14.47,15.02,0,0.0
2014-11-21 12:00:00,0.328,0.26,0.169,0.091,16.24,15.04,14.52,15.06,0,0.0
2014-11-21 13:00:00,0.3305,0.262,0.17,0.091,17.99,15.91,14.65,15.09,0,0.0
2014-11-21 14:00:00,0.333,0.263,0.17,0.091,19.79,17.04,14.92,15.12,0,0.0
2014-11-21 15:00:00,0.334,0.265,0.17,0.091,21.1,18.17,15.33,15.16,0,0.0
2014-11-21 16:00:00,0.33466666666666667,0.266,0.171,0.091,21.61,19.01,15.82,15.18,0,0.0
2014-11-21 17:00:00,0.33533333333333337,0.2665,0.171,0.091,21.96,19.54,16.32,15.21,0,0.0
2014-11-21 18:00:00,0.336,0.267,0.171,0.091,21.77,19.88,16.76,15.25,0,0.0
2014-11-21 19:00:00,0.335,0.268,0.172,0.091,21.0,19.81,17.14,15.29,0,0.0
2014-11-21 20:00:00,0.3345,0.267,0.172,0.091,20.25,19.56,17.39,15.33,0,2.29
2014-11-21 21:00:00,0.334,0.267,0.172,0.091,19.54,19.19,17.52,15.39,0,1.52
2014-11-21 22:00:00,0.333,0.267,0.172,0.091,19.02,18.84,17.57,15.46,0,2.29
2014-11-21 23:00:00,0.334,0.266,0.172,0.091,18.7,18.55,17.56,15.53,0,0.25
2014-11-22 00:00:00,0.334,0.266,0.172,0.091,18.47,18.34,17.53,15.6,0,0.0
2014-11-22 01:00:00,0.334,0.265,0.172,0.091,18.27,18.17,17.48,15.67,0,0.0
2014-11-22 02:00:00,0.334,0.265,0.172,0.09,18.08,18.02,17.44,15.75,0,0.0
2014-11-22 03:00:00,0.334,0.265,0.172,0.091,17.9,17.88,17.39,15.84,0,0.0
2014-11-22 04:00:00,0.334,0.265,0.172,0.09,17.75,17.74,17.34,15.9,0,0.0
2014-11-22 05:00:00,0.334,0.265,0.172,0.09,17.66,17.63,17.3,15.97,0,0.0
2014-11-22 06:00:00,0.334,0.265,0.172,0.09,17.58,17.55,17.25,16.03,0,0.0
2014-11-22 07:00:00,0.334,0.265,0.172,0.09,17.5,17.47,17.22,16.09,0,0.0
2014-11-22 08:00:00,0.334,0.264,0.171,0.09,17.43,17.41,17.18,16.16,0,0.0
2014-11-22 09:00:00,0.334,0.264,0.171,0.09,17.38,17.36,17.15,16.2,0,0.0
2014-11-22 10:00:00,0.334,0.264,0.171,0.09,17.36,17.31,17.11,16.25,0,0.0
2014-11-22 11:00:00,0.335,0.264,0.171,0.09,17.38,17.29,17.08,16.3,0,3.81
2014-11-22 12:00:00,0.43,0.337,0.209,0.091,17.45,17.37,17.16,16.35,0,40.89
2014-11-22 13:00:00,0.455,0.401,0.34,0.202,17.72,17.72,17.68,16.92,0,4.06
2014-11-22 14:00:00,0.421,0.372,0.305,0.19,18.0,17.81,17.71,17.14,0,1.52
