ID,Latitude,Longitude,Date,DAYMET_Region,DAYMET_004_Line_Y_1000,DAYMET_004_Sample_X_1000,DAYMET_004_prcp,DAYMET_004_tmax,DAYMET_004_tmin
TXS01,30.42047,-98.80332,2024-04-14,na,6272.0,4673.0,0.0,28.7000008,16.0499992
TXS01,30.42047,-98.80332,2024-04-15,na,6272.0,4673.0,0.92,27.9699993,18.2900009
TXS01,30.42047,-98.80332,2024-04-16,na,6272.0,4673.0,0.0,29.2999992,19.1399994
TXS01,30.42047,-98.80332,2024-04-17,na,6272.0,4673.0,0.0,29.1800003,20.2600002
TXS01,30.42047,-98.80332,2024-04-18,na,6272.0,4673.0,0.0,29.4099998,20.2600002
TXS01,30.42047,-98.80332,2024-04-19,na,6272.0,4673.0,0.56,22.1200008,16.4899998
TXS01,30.42047,-98.80332,2024-04-20,na,6272.0,4673.0,20.5,18.4699993,12.96
TXS01,30.42047,-98.80332,2024-04-21,na,6272.0,4673.0,0.0,18.5699997,8.4300003
TXS01,30.42047,-98.80332,2024-04-22,na,6272.0,4673.0,0.0,21.7999992,6.73
TXS01,30.42047,-98.80332,2024-04-23,na,6272.0,4673.0,0.0,24.0599995,10.6300001
TXS01,30.42047,-98.80332,2024-04-24,na,6272.0,4673.0,0.0,27.0400009,16.5499992
TXS01,30.42047,-98.80332,2024-04-25,na,6272.0,4673.0,0.0,26.0400009,18.6599998
TXS01,30.42047,-98.80332,2024-04-26,na,6272.0,4673.0,4.4499998,27.6399994,20.3099995
TXS01,30.42047,-98.80332,2024-04-27,na,6272.0,4673.0,17.5699997,27.5599995,21.0200005
TXS01,30.42047,-98.80332,2024-04-28,na,6272.0,4673.0,0.0,28.8400002,16.3799992
TXS01,30.42047,-98.80332,2024-04-29,na,6272.0,4673.0,0.0,30.3600006,14.8199997
TXS01,30.42047,-98.80332,2024-04-30,na,6272.0,4673.0,0.0,29.5599995,17.4099998
TXS01,30.42047,-98.80332,2024-05-01,na,6272.0,4673.0,28.2000008,26.3199997,19.1200008
TXS01,30.42047,-98.80332,2024-05-02,na,6272.0,4673.0,6.6399999,26.0900002,19.6399994
TXS01,30.42047,-98.80332,2024-05-03,na,6272.0,4673.0,5.5500002,26.1599998,19.9799995
TXS01,30.42047,-98.80332,2024-05-04,na,6272.0,4673.0,24.1100006,23.8199997,20.1399994
TXS01,30.42047,-98.80332,2024-05-05,na,6272.0,4673.0,2.5999999,23.7099991,15.71
TXS01,30.42047,-98.80332,2024-05-06,na,6272.0,4673.0,0.0,28.0599995,18.5799999
TXS01,30.42047,-98.80332,2024-05-07,na,6272.0,4673.0,0.0,30.8299999,20.3500004
TXS01,30.42047,-98.80332,2024-05-08,na,6272.0,4673.0,0.55,32.3699989,22.1200008
TXS01,30.42047,-98.80332,2024-05-09,na,6272.0,4673.0,0.0,33.4000015,20.6700001
TXS01,30.42047,-98.80332,2024-05-10,na,6272.0,4673.0,0.0,27.7299995,17.3400002
TXS01,30.42047,-98.80332,2024-05-11,na,6272.0,4673.0,1.08,26.0799999,17.6499996
TXS01,30.42047,-98.80332,2024-05-12,na,6272.0,4673.0,4.3600001,25.9599991,17.2199993
TXS01,30.42047,-98.80332,2024-05-13,na,6272.0,4673.0,0.0,28.2600002,17.1299992
TXS01,30.42047,-98.80332,2024-05-14,na,6272.0,4673.0,0.0,31.2000008,13.8299999
TXS01,30.42047,-98.80332,2024-05-15,na,6272.0,4673.0,0.0,32.7299995,16.9200001
TXS01,30.42047,-98.80332,2024-05-16,na,6272.0,4673.0,11.3900003,26.9200001,17.8700008
TXS01,30.42047,-98.80332,2024-05-17,na,6272.0,4673.0,0.0,28.5100002,14.0200005
TXS01,30.42047,-98.80332,2024-05-18,na,6272.0,4673.0,0.0,33.9599991,15.75
TXS01,30.42047,-98.80332,2024-05-19,na,6272.0,4673.0,0.0,33.3899994,18.6299992
TXS01,30.42047,-98.80332,2024-05-20,na,6272.0,4673.0,0.0,33.1899986,19.7999992
TXS01,30.42047,-98.80332,2024-05-21,na,6272.0,4673.0,0.0,32.9700012,21.7600002
TXS01,30.42047,-98.80332,2024-05-22,na,6272.0,4673.0,0.0,31.6000004,21.9799995
TXS01,30.42047,-98.80332,2024-05-23,na,6272.0,4673.0,0.0,31.5799999,22.6100006
TXS01,30.42047,-98.80332,2024-05-24,na,6272.0,4673.0,0.0,32.0499992,23.2199993
TXS01,30.42047,-98.80332,2024-05-25,na,6272.0,4673.0,0.0,35.2700005,23.5100002
TXS01,30.42047,-98.80332,2024-05-26,na,6272.0,4673.0,0.0,36.5,22.9799995
TXS01,30.42047,-98.80332,2024-05-27,na,6272.0,4673.0,17.0400009,38.2999992,22.8799992
TXS01,30.42047,-98.80332,2024-05-28,na,6272.0,4673.0,4.5,31.9300003,20.9799995
TXS01,30.42047,-98.80332,2024-05-29,na,6272.0,4673.0,0.0,30.9200001,19.1000004
TXS01,30.42047,-98.80332,2024-05-30,na,6272.0,4673.0,28.6100006,31.3299999,20.6399994
TXS01,30.42047,-98.80332,2024-05-31,na,6272.0,4673.0,4.3899999,30.3999996,16.4099998
TXS01,30.42047,-98.80332,2024-06-01,na,6272.0,4673.0,0.0,30.6100006,18.4500008
TXS01,30.42047,-98.80332,2024-06-02,na,6272.0,4673.0,0.0,31.8999996,21.7299995
TXS01,30.42047,-98.80332,2024-06-03,na,6272.0,4673.0,0.0,32.8199997,23.7900009
TXS01,30.42047,-98.80332,2024-06-04,na,6272.0,4673.0,0.0,35.7999992,24.2900009
TXS01,30.42047,-98.80332,2024-06-05,na,6272.0,4673.0,0.0,33.4399986,22.6599998
TXS01,30.42047,-98.80332,2024-06-06,na,6272.0,4673.0,0.0,35.0400009,20.5799999
TXS01,30.42047,-98.80332,2024-06-07,na,6272.0,4673.0,0.0,35.5900002,20.7099991
TXS01,30.42047,-98.80332,2024-06-08,na,6272.0,4673.0,0.0,35.1599998,21.5699997
TXS01,30.42047,-98.80332,2024-06-09,na,6272.0,4673.0,6.2600002,34.2299995,21.6399994
TXS01,30.42047,-98.80332,2024-06-10,na,6272.0,4673.0,0.0,33.2200012,20.5200005
TXS01,30.42047,-98.80332,2024-06-11,na,6272.0,4673.0,19.6100006,32.0999985,19.8600006
TXS01,30.42047,-98.80332,2024-06-12,na,6272.0,4673.0,0.0,31.0200005,21.0
TXS01,30.42047,-98.80332,2024-06-13,na,6272.0,4673.0,0.0,33.0,21.6599998
TXS01,30.42047,-98.80332,2024-06-14,na,6272.0,4673.0,0.0,33.8800011,22.0799999
TXS01,30.42047,-98.80332,2024-06-15,na,6272.0,4673.0,0.0,33.6500015,21.7299995
TXS01,30.42047,-98.80332,2024-06-16,na,6272.0,4673.0,0.0,33.4599991,22.9099998
TXS01,30.42047,-98.80332,2024-06-17,na,6272.0,4673.0,0.0,33.9700012,23.5799999
TXS01,30.42047,-98.80332,2024-06-18,na,6272.0,4673.0,0.0,32.8300018,22.6700001
TXS01,30.42047,-98.80332,2024-06-19,na,6272.0,4673.0,47.3499985,28.5499992,21.0100002
TXS01,30.42047,-98.80332,2024-06-20,na,6272.0,4673.0,14.3900003,28.8400002,20.8600006
TXS01,30.42047,-98.80332,2024-06-21,na,6272.0,4673.0,0.0,30.75,21.5300007
TXS01,30.42047,-98.80332,2024-06-22,na,6272.0,4673.0,0.0,32.2200012,21.4300003
TXS01,30.42047,-98.80332,2024-06-23,na,6272.0,4673.0,0.0,33.1399994,20.5200005
TXS01,30.42047,-98.80332,2024-06-24,na,6272.0,4673.0,0.0,33.4700012,21.6100006
TXS01,30.42047,-98.80332,2024-06-25,na,6272.0,4673.0,0.0,33.6699982,23.7900009
TXS01,30.42047,-98.80332,2024-06-26,na,6272.0,4673.0,0.0,34.1199989,24.4500008
TXS01,30.42047,-98.80332,2024-06-27,na,6272.0,4673.0,0.0,35.8100014,23.8400002
TXS01,30.42047,-98.80332,2024-06-28,na,6272.0,4673.0,0.0,35.2200012,23.8500004
TXS01,30.42047,-98.80332,2024-06-29,na,6272.0,4673.0,0.0,35.0800018,24.3400002
TXS01,30.42047,-98.80332,2024-06-30,na,6272.0,4673.0,0.0,34.4000015,23.4400005
TXS01,30.42047,-98.80332,2024-07-01,na,6272.0,4673.0,0.0,35.2000008,21.6399994
TXS01,30.42047,-98.80332,2024-07-02,na,6272.0,4673.0,0.0,36.5999985,23.0599995
TXS01,30.42047,-98.80332,2024-07-03,na,6272.0,4673.0,0.0,35.8100014,23.6100006
TXS01,30.42047,-98.80332,2024-07-04,na,6272.0,4673.0,0.0,35.7900009,24.1399994
TXS01,30.42047,-98.80332,2024-07-05,na,6272.0,4673.0,0.0,35.75,23.1499996
TXS01,30.42047,-98.80332,2024-07-06,na,6272.0,4673.0,26.0200005,34.1500015,20.7099991
TXS01,30.42047,-98.80332,2024-07-07,na,6272.0,4673.0,0.0,33.2200012,20.75
TXS01,30.42047,-98.80332,2024-07-08,na,6272.0,4673.0,0.0,32.1399994,21.8799992
TXS01,30.42047,-98.80332,2024-07-09,na,6272.0,4673.0,0.0,32.3300018,21.2299995
TXS01,30.42047,-98.80332,2024-07-10,na,6272.0,4673.0,0.0,33.0900002,21.1299992
TXS01,30.42047,-98.80332,2024-07-11,na,6272.0,4673.0,0.0,32.9700012,19.1900005
TXS01,30.42047,-98.80332,2024-07-12,na,6272.0,4673.0,0.0,32.4000015,19.6900005
TXS01,30.42047,-98.80332,2024-07-13,na,6272.0,4673.0,0.4,30.8400002,21.0100002
TXS01,30.42047,-98.80332,2024-07-14,na,6272.0,4673.0,0.0,32.8899994,22.4300003
TXS01,30.42047,-98.80332,2024-07-15,na,6272.0,4673.0,0.0,34.6300011,22.9200001
TXS01,30.42047,-98.80332,2024-07-16,na,6272.0,4673.0,0.0,35.5099983,21.7900009
TXS01,30.42047,-98.80332,2024-07-17,na,6272.0,4673.0,0.0,34.5099983,22.7399998
TXS01,30.42047,-98.80332,2024-07-18,na,6272.0,4673.0,29.2299995,32.4599991,21.9599991
TXS01,30.42047,-98.80332,2024-07-19,na,6272.0,4673.0,0.0,33.3300018,21.0
TXS01,30.42047,-98.80332,2024-07-20,na,6272.0,4673.0,0.0,33.7599983,21.3600006
TXS01,30.42047,-98.80332,2024-07-21,na,6272.0,4673.0,5.1799998,32.5,22.0799999
TXS01,30.42047,-98.80332,2024-07-22,na,6272.0,4673.0,39.1699982,28.6499996,21.4200001
TXS01,30.42047,-98.80332,2024-07-23,na,6272.0,4673.0,35.3600006,27.0799999,21.3999996
TXS01,30.42047,-98.80332,2024-07-24,na,6272.0,4673.0,0.0,30.5699997,20.4500008
TXS01,30.42047,-98.80332,2024-07-25,na,6272.0,4673.0,2.8499999,31.25,20.3799992
TXS01,30.42047,-98.80332,2024-07-26,na,6272.0,4673.0,4.6199999,31.1700001,20.9799995
TXS01,30.42047,-98.80332,2024-07-27,na,6272.0,4673.0,0.0,31.8899994,20.2900009
TXS01,30.42047,-98.80332,2024-07-28,na,6272.0,4673.0,1.29,30.8299999,21.4899998
TXS01,30.42047,-98.80332,2024-07-29,na,6272.0,4673.0,0.0,32.2700005,23.1399994
TXS01,30.42047,-98.80332,2024-07-30,na,6272.0,4673.0,0.0,32.8499985,23.4599991
TXS01,30.42047,-98.80332,2024-07-31,na,6272.0,4673.0,0.0,33.3300018,23.8999996
TXS01,30.42047,-98.80332,2024-08-01,na,6272.0,4673.0,0.0,34.2799988,21.6100006
TXS01,30.42047,-98.80332,2024-08-02,na,6272.0,4673.0,0.0,34.9300003,22.2000008
TXS01,30.42047,-98.80332,2024-08-03,na,6272.0,4673.0,0.0,35.4300003,22.0100002
TXS01,30.42047,-98.80332,2024-08-04,na,6272.0,4673.0,0.0,35.0299988,22.6299992
TXS01,30.42047,-98.80332,2024-08-05,na,6272.0,4673.0,0.0,34.5600014,21.3799992
TXS01,30.42047,-98.80332,2024-08-06,na,6272.0,4673.0,0.0,35.2799988,21.4500008
TXS01,30.42047,-98.80332,2024-08-07,na,6272.0,4673.0,0.0,37.4399986,21.6499996
TXS01,30.42047,-98.80332,2024-08-08,na,6272.0,4673.0,0.0,36.8499985,22.4099998
TXS01,30.42047,-98.80332,2024-08-09,na,6272.0,4673.0,3.01,35.4199982,21.4400005
TXS01,30.42047,-98.80332,2024-08-10,na,6272.0,4673.0,0.0,35.0499992,21.8999996
TXS01,30.42047,-98.80332,2024-08-11,na,6272.0,4673.0,0.0,35.7000008,23.1900005
TXS01,30.42047,-98.80332,2024-08-12,na,6272.0,4673.0,0.0,35.6899986,22.7700005
TXS01,30.42047,-98.80332,2024-08-13,na,6272.0,4673.0,0.0,35.3899994,22.7999992
TXS01,30.42047,-98.80332,2024-08-14,na,6272.0,4673.0,0.0,35.2000008,23.1900005
TXS01,30.42047,-98.80332,2024-08-15,na,6272.0,4673.0,0.0,36.2200012,23.3199997
TXS01,30.42047,-98.80332,2024-08-16,na,6272.0,4673.0,0.0,36.5499992,23.6200008
TXS01,30.42047,-98.80332,2024-08-17,na,6272.0,4673.0,0.0,37.0699997,23.4799995
TXS01,30.42047,-98.80332,2024-08-18,na,6272.0,4673.0,0.0,37.2700005,23.0499992
TXS01,30.42047,-98.80332,2024-08-19,na,6272.0,4673.0,0.0,37.7000008,22.0699997
TXS01,30.42047,-98.80332,2024-08-20,na,6272.0,4673.0,0.0,39.7000008,22.2800007
TXS01,30.42047,-98.80332,2024-08-21,na,6272.0,4673.0,0.0,41.0299988,22.6100006
TXS01,30.42047,-98.80332,2024-08-22,na,6272.0,4673.0,0.0,40.6300011,23.2299995
TXS01,30.42047,-98.80332,2024-08-23,na,6272.0,4673.0,0.0,38.0099983,24.2099991
TXS01,30.42047,-98.80332,2024-08-24,na,6272.0,4673.0,0.0,35.9300003,23.3799992
TXS01,30.42047,-98.80332,2024-08-25,na,6272.0,4673.0,0.0,34.7700005,21.9699993
TXS01,30.42047,-98.80332,2024-08-26,na,6272.0,4673.0,0.0,33.6399994,20.4200001
TXS01,30.42047,-98.80332,2024-08-27,na,6272.0,4673.0,0.0,31.2099991,20.4899998
TXS01,30.42047,-98.80332,2024-08-28,na,6272.0,4673.0,7.1799998,32.4500008,21.2199993
TXS01,30.42047,-98.80332,2024-08-29,na,6272.0,4673.0,0.0,32.4399986,19.9699993
TXS01,30.42047,-98.80332,2024-08-30,na,6272.0,4673.0,0.0,32.5400009,21.25
TXS01,30.42047,-98.80332,2024-08-31,na,6272.0,4673.0,0.0,33.0699997,21.6299992
TXS01,30.42047,-98.80332,2024-09-01,na,6272.0,4673.0,5.54,32.2599983,21.4899998
TXS01,30.42047,-98.80332,2024-09-02,na,6272.0,4673.0,18.1399994,27.9200001,21.9400005
TXS01,30.42047,-98.80332,2024-09-03,na,6272.0,4673.0,42.6899986,27.0200005,21.5400009
TXS01,30.42047,-98.80332,2024-09-04,na,6272.0,4673.0,0.0,27.0300007,20.7800007
TXS01,30.42047,-98.80332,2024-09-05,na,6272.0,4673.0,0.0,28.6000004,19.9099998
TXS01,30.42047,-98.80332,2024-09-06,na,6272.0,4673.0,0.0,30.2600002,20.6599998
TXS01,30.42047,-98.80332,2024-09-07,na,6272.0,4673.0,0.0,29.1000004,19.5599995
TXS01,30.42047,-98.80332,2024-09-08,na,6272.0,4673.0,0.0,27.5699997,14.9200001
TXS01,30.42047,-98.80332,2024-09-09,na,6272.0,4673.0,0.0,27.9599991,11.3000002
TXS01,30.42047,-98.80332,2024-09-10,na,6272.0,4673.0,0.0,29.6399994,13.0699997
TXS01,30.42047,-98.80332,2024-09-11,na,6272.0,4673.0,0.0,30.6700001,16.6900005
TXS01,30.42047,-98.80332,2024-09-12,na,6272.0,4673.0,0.0,31.5599995,17.9799995
TXS01,30.42047,-98.80332,2024-09-13,na,6272.0,4673.0,0.0,33.2900009,18.0
TXS01,30.42047,-98.80332,2024-09-14,na,6272.0,4673.0,0.0,32.8100014,20.2800007
TXS01,30.42047,-98.80332,2024-09-15,na,6272.0,4673.0,0.0,34.0699997,21.8600006
TXS01,30.42047,-98.80332,2024-09-16,na,6272.0,4673.0,0.0,33.7099991,18.8099995
TXS01,30.42047,-98.80332,2024-09-17,na,6272.0,4673.0,0.0,33.2799988,19.3799992
TXS01,30.42047,-98.80332,2024-09-18,na,6272.0,4673.0,0.0,33.5,20.8700008
TXS01,30.42047,-98.80332,2024-09-19,na,6272.0,4673.0,0.0,34.3800011,22.6200008
TXS01,30.42047,-98.80332,2024-09-20,na,6272.0,4673.0,0.0,34.1800003,22.5799999
TXS01,30.42047,-98.80332,2024-09-21,na,6272.0,4673.0,0.0,33.4799995,22.2000008
TXS01,30.42047,-98.80332,2024-09-22,na,6272.0,4673.0,0.0,32.9500008,22.1900005
TXS01,30.42047,-98.80332,2024-09-23,na,6272.0,4673.0,1.33,28.8700008,21.4699993
TXS01,30.42047,-98.80332,2024-09-24,na,6272.0,4673.0,0.0,31.9300003,18.9400005
TXS01,30.42047,-98.80332,2024-09-25,na,6272.0,4673.0,0.0,30.5900002,18.75
TXS01,30.42047,-98.80332,2024-09-26,na,6272.0,4673.0,0.0,29.75,14.1099997
TXS01,30.42047,-98.80332,2024-09-27,na,6272.0,4673.0,0.0,32.2099991,12.75
